"user_id","sum_canc_page_clicks","sum_page_clicks","number_sessions","canc_number_session","avg_session_duration","avg_canc_session_duration","avg_days_to_cancellation","segment_cancellation","segment_travel_party","gender","home_country","home_city","home_airport","married","has_children","age","segment_age_group","segment_family","avg_nights_new","avg_rooms","avg_checked_bags","number_trips","segment_travel_frequency","avg_duration_stay","avg_distance_miles","segment_flight_distance","cost_hotel","cost_flight","total_costs","segment_spend","avg_days_to_travel","segment_booking_time","customer_group","assigned_perk"
"515891","","132","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","usa","indianapolis","IND","false","false","40","35-44","not married, no children","3.2500000000000000","1.00000000000000000000","0.40000000000000000000","5","Frequent Traveler","100.8000000000000000","1428.8822554001579","Medium-Haul Flyer (500-2000 miles)","5078.6","2023.97","7102.57","High Spender","8","Early Booker","Jet Sprint Nomad","Exclusive Discounts"
"515901","","129","9","0","1.2222222222222223","","","No Cancellation/nothing booked","Solo traveler","F","usa","phoenix","PHX","false","false","35","35-44","not married, no children","2.5000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","84.0000000000000000","1200.683156204845","Medium-Haul Flyer (500-2000 miles)","886.8","604.18","1490.98","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"515908","","125","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","usa","st. louis","STL","true","true","47","45-54","married, children","1.5000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","72.0000000000000000","1034.6911386822935","Medium-Haul Flyer (500-2000 miles)","477.45","564.1215","1041.5715","","8","Early Booker","Family Traveler","Free Hotel Meal"
"515941","","124","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","usa","st. petersburg","PIE","true","true","46","45-54","married, children","5.0000000000000000","1.00000000000000000000","0.50000000000000000000","4","Casual Traveler","72.0000000000000000","2220.3774804037744","Long-Haul Flyer (>2000 miles)","4427","1236.24","5663.24","","7.5","Last Minute Booker","Family Traveler","Free Hotel Meal"
"515947","","123","8","0","1.5","","","No Cancellation/nothing booked","Solo traveler","F","usa","new york","LGA","false","false","30","25-34","not married, no children","0.00000000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","24.0000000000000000","1539.29782380905","Medium-Haul Flyer (500-2000 miles)","660","528.13","1188.13","","8.5","Early Booker","Business Traveler","No Cancellation Fees"
"515953","","140","8","0","1.625","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","los angeles","LAX","true","false","42","35-44","married, no children","1.6666666666666667","1.6666666666666667","0.66666666666666666667","3","Casual Traveler","72.0000000000000000","1009.7115844228491","Medium-Haul Flyer (500-2000 miles)","1638","2587.838","4225.838","","7.666666666666667","Last Minute Booker","Business Traveler","No Cancellation Fees"
"515974","","113","8","0","1.25","","","No Cancellation/nothing booked","Solo traveler","M","usa","dallas","DAL","false","true","22","16-24","not married, children","11.0000000000000000","1.00000000000000000000","0.00000000000000000000","3","Casual Traveler","96.0000000000000000","1222.7182787158317","Medium-Haul Flyer (500-2000 miles)","5112","347.94","5459.94","","19","Early Booker","Family Traveler","Free Hotel Meal"
"515985","","114","9","0","1.1111111111111112","","","No Cancellation/nothing booked","Solo traveler","F","canada","ottawa","YOW","true","false","42","35-44","married, no children","3.3333333333333333","1.00000000000000000000","0.50000000000000000000","3","Casual Traveler","72.0000000000000000","230.58875535278833","Short-Haul Flyer (<500 miles)","1968","132.16","2100.16","","8.5","Early Booker","Business Traveler","No Cancellation Fees"
"516001","","106","9","0","1","","","No Cancellation/nothing booked","Family/Group traveler","F","usa","anchorage","EDF","true","false","31","25-34","married, no children","3.0000000000000000","2.0000000000000000","","1","Low Freqent Traveler","72.0000000000000000","","Unknown","918","0","918","","17","Early Booker","Occasional Traveler","1 Night free Hotel with Flight"
"516004","","128","9","0","1.1111111111111112","","","No Cancellation/nothing booked","Solo traveler","F","usa","san francisco","SFO","true","true","50","45-54","married, children","2.0000000000000000","1.00000000000000000000","0.50000000000000000000","2","Casual Traveler","66.8500000000000000","2625.9687339592865","Long-Haul Flyer (>2000 miles)","1590","684.11","2274.11","","7.5","Last Minute Booker","Family Traveler","Free Hotel Meal"
"516006","","176","8","0","2.125","","","No Cancellation/nothing booked","Solo traveler","F","usa","san antonio","RND","true","false","47","45-54","married, no children","3.4000000000000000","1.00000000000000000000","0.40000000000000000000","5","Frequent Traveler","120.0000000000000000","712.8036698454118","Medium-Haul Flyer (500-2000 miles)","4541","988.4040","5529.4040","","8.2","Early Booker","Jet Sprint Nomad","Exclusive Discounts"
"516039","","96","9","0","0.8888888888888888","","","No Cancellation/nothing booked","nothing booked","F","usa","santa ana","SNA","false","false","16","16-24","not married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"516053","","152","9","0","1.6666666666666667","","","No Cancellation/nothing booked","Solo traveler","F","usa","los angeles","LAX","false","true","41","35-44","not married, children","2.6666666666666667","1.00000000000000000000","0.40000000000000000000","5","Frequent Traveler","91.2000000000000000","2131.0110311015983","Long-Haul Flyer (>2000 miles)","781","2963.548","3744.548","","7.8","Last Minute Booker","Mile Master","Free Checked Bag"
"516057","400","456","8","1","3.5","0","2","Last-Minute Cancellers (1-7 days)","Solo and group traveler","F","usa","houston","HOU","false","false","37","35-44","not married, no children","3.5000000000000000","1.5000000000000000","0.66666666666666666667","3","Casual Traveler","88.0000000000000000","1361.5390314571398","Medium-Haul Flyer (500-2000 miles)","2232.80","2111.1630","4343.9630","","8.333333333333334","Early Booker","Business Traveler","No Cancellation Fees"
"516061","","145","8","0","1.875","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","chicago","UGN","true","false","54","45-54","married, no children","4.0000000000000000","1.5000000000000000","0.33333333333333333333","3","Casual Traveler","104.0000000000000000","568.6448482603104","Medium-Haul Flyer (500-2000 miles)","2592","1138.639","3730.639","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"516076","","80","8","0","0.75","","","No Cancellation/nothing booked","nothing booked","F","usa","riverside","RAL","true","false","70","65+","married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"516086","","91","10","0","0.7","","","No Cancellation/nothing booked","Solo traveler","F","usa","new york","LGA","false","true","17","16-24","not married, children","18.0000000000000000","1.00000000000000000000","","1","Low Freqent Traveler","432.0000000000000000","","Unknown","1591.20","0","1591.20","","5","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"516089","","135","8","0","1.75","","","No Cancellation/nothing booked","Solo traveler","F","usa","baltimore","BWI","true","true","56","55-64","married, children","3.0000000000000000","1.00000000000000000000","0.66666666666666666667","3","Casual Traveler","120.0000000000000000","1239.5536312901122","Medium-Haul Flyer (500-2000 miles)","844","1013.7080","1857.7080","","7","Last Minute Booker","Family Traveler","Free Hotel Meal"
"516092","","171","9","0","1.8888888888888888","","","No Cancellation/nothing booked","Solo and group traveler","M","usa","indianapolis","IND","true","false","37","35-44","married, no children","1.3333333333333333","1.00000000000000000000","1.00000000000000000000","4","Casual Traveler","66.0000000000000000","835.1705099458958","Medium-Haul Flyer (500-2000 miles)","1143.2","1699.29","2842.49","","7.25","Last Minute Booker","Business Traveler","No Cancellation Fees"
"516105","","100","8","0","1","","","No Cancellation/nothing booked","Solo traveler","F","usa","austin","AUS","true","true","49","45-54","married, children","8.0000000000000000","1.00000000000000000000","0.00000000000000000000","3","Casual Traveler","48.0000000000000000","945.7333842041845","Medium-Haul Flyer (500-2000 miles)","2644","282.67","2926.67","","4","Last Minute Booker","Family Traveler","Free Hotel Meal"
"516117","","82","9","0","0.7777777777777778","","","No Cancellation/nothing booked","Solo and group traveler","F","usa","charlotte","CLT","false","true","46","45-54","not married, children","4.5000000000000000","1.00000000000000000000","0.50000000000000000000","3","Casual Traveler","48.0000000000000000","462.3404544567164","Short-Haul Flyer (<500 miles)","1690","575.52","2265.52","","6","Last Minute Booker","Family Traveler","Free Hotel Meal"
"516118","","95","9","0","0.7777777777777778","","","No Cancellation/nothing booked","Solo and group traveler","M","usa","newark","EWR","true","false","37","35-44","married, no children","9.5000000000000000","1.5000000000000000","0.00000000000000000000","2","Casual Traveler","192.0000000000000000","2062.1309170809186","Long-Haul Flyer (>2000 miles)","6784","472.040","7256.040","High Spender","14","Early Booker","High Spender","1 Night free Hotel with Flight"
"516127","","59","8","0","0.375","","","No Cancellation/nothing booked","nothing booked","F","usa","denver","DEN","true","false","30","25-34","married, no children","","","","","","","","","","","","","","","Other","Exclusive Discounts"
"516132","400","279","9","1","0.6666666666666666","0","7.5","Last-Minute Cancellers (1-7 days)","Solo traveler","F","usa","dallas","DAL","false","true","48","45-54","not married, children","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","2","Casual Traveler","96.0000000000000000","843.6070270499231","Medium-Haul Flyer (500-2000 miles)","387","431.03","818.03","","9.5","Early Booker","Family Traveler","Free Hotel Meal"
"516144","","127","9","0","1.3333333333333333","","","No Cancellation/nothing booked","Solo traveler","F","usa","denver","DEN","true","true","50","45-54","married, children","0.33333333333333333333","1.00000000000000000000","0.75000000000000000000","4","Casual Traveler","30.0000000000000000","1084.5071365099902","Medium-Haul Flyer (500-2000 miles)","818","1271.74","2089.74","","8.75","Early Booker","Family Traveler","Free Hotel Meal"
"516150","","72","8","0","0.625","","","No Cancellation/nothing booked","Solo traveler","F","usa","baton rouge","BTR","true","true","64","55-64","married, children","20.0000000000000000","1.00000000000000000000","","1","Low Freqent Traveler","480.0000000000000000","","Unknown","2520","0","2520","","4","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"516152","","105","8","0","1.125","","","No Cancellation/nothing booked","Solo traveler","F","usa","madison","MSN","false","false","35","35-44","not married, no children","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","1","Low Freqent Traveler","72.0000000000000000","1597.5055700045796","Medium-Haul Flyer (500-2000 miles)","366","467.68","833.68","","7","Last Minute Booker","Occasional Traveler","1 Night free Hotel with Flight"
"516176","","275","8","0","3.75","","","No Cancellation/nothing booked","Solo traveler","O","usa","new york","JFK","false","true","50","45-54","not married, children","5.0000000000000000","1.00000000000000000000","0.25000000000000000000","4","Casual Traveler","138.0000000000000000","621.0484153278608","Medium-Haul Flyer (500-2000 miles)","1604","743.41","2347.41","","9.25","Early Booker","Family Traveler","Free Hotel Meal"
"516177","","154","8","0","1.875","","","No Cancellation/nothing booked","Solo traveler","F","usa","philadelphia","PNE","false","false","50","45-54","not married, no children","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","3","Casual Traveler","128.0000000000000000","1492.3041313325596","Medium-Haul Flyer (500-2000 miles)","850","1358.82","2208.82","","6","Last Minute Booker","Business Traveler","No Cancellation Fees"
"516178","","139","8","0","1.625","","","No Cancellation/nothing booked","Solo traveler","F","canada","vancouver","YVR","false","true","28","25-34","not married, children","1.00000000000000000000","1.00000000000000000000","0.33333333333333333333","3","Casual Traveler","56.0000000000000000","1327.1345933114137","Medium-Haul Flyer (500-2000 miles)","383.10","1080.3540","1463.4540","","5.333333333333333","Last Minute Booker","Family Traveler","Free Hotel Meal"
